file,dataset,config,val_acc,val_acc_std,test_acc,test_acc_std,runs,error,has_val
logs/classification_ts/JapaneseVowels_patch-16_stride-16_lr-0.0001.log,JapaneseVowels,patch-16_stride-16_lr-0.0001,0.0,0.0,60.09009009009009,2.002352321702059,3,False,False
logs/classification_ts/JapaneseVowels_patch-16_stride-16_lr-0.0005.log,JapaneseVowels,patch-16_stride-16_lr-0.0005,0.0,0.0,91.7117117117117,0.7749842582921254,3,False,False
logs/classification_ts/JapaneseVowels_patch-16_stride-16_lr-0.002.log,JapaneseVowels,patch-16_stride-16_lr-0.002,0.0,0.0,95.40540540540542,0.5838505133700801,3,False,False
logs/classification_ts/JapaneseVowels_patch-16_stride-2_lr-0.0001.log,JapaneseVowels,patch-16_stride-2_lr-0.0001,0.0,0.0,80.45045045045045,3.2532378532014024,3,False,False
logs/classification_ts/JapaneseVowels_patch-16_stride-2_lr-0.0005.log,JapaneseVowels,patch-16_stride-2_lr-0.0005,0.0,0.0,93.78378378378379,0.9618989416244429,3,False,False
logs/classification_ts/JapaneseVowels_patch-16_stride-2_lr-0.002.log,JapaneseVowels,patch-16_stride-2_lr-0.002,0.0,0.0,94.05405405405406,1.9614000952321828,3,False,False
logs/classification_ts/JapaneseVowels_patch-16_stride-4_lr-0.0001.log,JapaneseVowels,patch-16_stride-4_lr-0.0001,0.0,0.0,73.78378378378378,6.711560552140246,3,False,False
logs/classification_ts/JapaneseVowels_patch-16_stride-4_lr-0.0005.log,JapaneseVowels,patch-16_stride-4_lr-0.0005,0.0,0.0,93.87387387387388,0.6370331362040956,3,False,False
logs/classification_ts/JapaneseVowels_patch-16_stride-4_lr-0.002.log,JapaneseVowels,patch-16_stride-4_lr-0.002,0.0,0.0,95.40540540540542,1.3423121104280507,3,False,False
logs/classification_ts/JapaneseVowels_patch-16_stride-8_lr-0.0001.log,JapaneseVowels,patch-16_stride-8_lr-0.0001,0.0,0.0,62.612612612612615,4.30362915765628,3,False,False
logs/classification_ts/JapaneseVowels_patch-16_stride-8_lr-0.0005.log,JapaneseVowels,patch-16_stride-8_lr-0.0005,0.0,0.0,90.36036036036036,0.12740662724081808,3,False,False
logs/classification_ts/JapaneseVowels_patch-16_stride-8_lr-0.002.log,JapaneseVowels,patch-16_stride-8_lr-0.002,0.0,0.0,94.86486486486486,0.6620242548062621,3,False,False
logs/classification_ts/JapaneseVowels_patch-8_stride-16_lr-0.0001.log,JapaneseVowels,patch-8_stride-16_lr-0.0001,0.0,0.0,54.864864864864856,3.904134897300979,3,False,False
logs/classification_ts/JapaneseVowels_patch-8_stride-16_lr-0.0005.log,JapaneseVowels,patch-8_stride-16_lr-0.0005,0.0,0.0,87.11711711711713,2.7591698794799178,3,False,False
logs/classification_ts/JapaneseVowels_patch-8_stride-16_lr-0.002.log,JapaneseVowels,patch-8_stride-16_lr-0.002,0.0,0.0,92.52252252252254,0.4593711273507003,3,False,False
logs/classification_ts/JapaneseVowels_patch-8_stride-2_lr-0.0001.log,JapaneseVowels,patch-8_stride-2_lr-0.0001,0.0,0.0,85.76576576576578,1.2153817624533336,3,False,False
logs/classification_ts/JapaneseVowels_patch-8_stride-2_lr-0.0005.log,JapaneseVowels,patch-8_stride-2_lr-0.0005,0.0,0.0,94.05405405405406,0.44134950320417626,3,False,False
logs/classification_ts/JapaneseVowels_patch-8_stride-2_lr-0.002.log,JapaneseVowels,patch-8_stride-2_lr-0.002,0.0,0.0,95.40540540540542,0.7644397634449136,3,False,False
logs/classification_ts/JapaneseVowels_patch-8_stride-4_lr-0.0001.log,JapaneseVowels,patch-8_stride-4_lr-0.0001,0.0,0.0,73.33333333333334,2.002352321702059,3,False,False
logs/classification_ts/JapaneseVowels_patch-8_stride-4_lr-0.0005.log,JapaneseVowels,patch-8_stride-4_lr-0.0005,0.0,0.0,92.25225225225225,1.43579977031615,3,False,False
logs/classification_ts/JapaneseVowels_patch-8_stride-4_lr-0.002.log,JapaneseVowels,patch-8_stride-4_lr-0.002,0.0,0.0,95.58558558558559,0.7749842582921297,3,False,False
logs/classification_ts/JapaneseVowels_patch-8_stride-8_lr-0.0001.log,JapaneseVowels,patch-8_stride-8_lr-0.0001,0.0,0.0,57.567567567567565,5.463650162182454,3,False,False
logs/classification_ts/JapaneseVowels_patch-8_stride-8_lr-0.0005.log,JapaneseVowels,patch-8_stride-8_lr-0.0005,0.0,0.0,90.36036036036036,1.850688160736411,3,False,False
logs/classification_ts/JapaneseVowels_patch-8_stride-8_lr-0.002.log,JapaneseVowels,patch-8_stride-8_lr-0.002,0.0,0.0,93.96396396396396,0.33708625106071693,3,False,False
logs/classification_ts/KuHar_patch-16_stride-16_aLLM4TS-A_norm-yes.log,KuHar,patch-16_stride-16_aLLM4TS-A_norm-yes,45.13888888888889,1.14966546494995,0.0,0.0,0,True,True
logs/classification_ts/KuHar_patch-16_stride-4_aLLM4TS-A_norm-yes.log,KuHar,patch-16_stride-4_aLLM4TS-A_norm-yes,0.0,0.0,0.0,0.0,0,True,False
logs/classification_ts/KuHar_patch-16_stride-8_aLLM4TS-A_norm-yes.log,KuHar,patch-16_stride-8_aLLM4TS-A_norm-yes,0.0,0.0,0.0,0.0,0,True,False
logs/classification_ts/KuHar_patch-8_stride-8_aLLM4TS-AD_norm-no.log,KuHar,patch-8_stride-8_aLLM4TS-AD_norm-no,47.76234567901234,1.2003355853475344,75.46296296296296,1.8226870078731066,3,False,True
logs/classification_ts/KuHar_patch-8_stride-8_aLLM4TS-AD_norm-yes.log,KuHar,patch-8_stride-8_aLLM4TS-AD_norm-yes,48.91975308641975,2.0904656148370475,72.22222222222221,3.9283710065919326,3,False,True
logs/classification_ts/KuHar_patch-8_stride-8_aLLM4TS-AE_norm-no.log,KuHar,patch-8_stride-8_aLLM4TS-AE_norm-no,48.76543209876543,1.0409519724716083,71.99074074074075,2.291549753845294,3,False,True
