backbone,tsk_pretext,d_pretext,head_pred,ft_strategy,tsk_target,d_target,frac_dtarget,metric_target,metric
aLLM4TS,aLLM4TS,A,kNN-3,Freeze,HAR,RW-Waist,0.1,accuracy,0.4098508230452675
aLLM4TS,aLLM4TS,A,kNN-5,Freeze,HAR,RW-Waist,0.1,accuracy,0.4265689300411522
aLLM4TS,aLLM4TS,A,kNN-2,Freeze,HAR,RW-Waist,0.1,accuracy,0.41795267489711935
aLLM4TS,aLLM4TS,A,kNN-3,Freeze,HAR,RW-Waist,0.1,accuracy,0.410108024691358
aLLM4TS,aLLM4TS,A,kNN-5,Freeze,HAR,RW-Waist,0.1,accuracy,0.42914094650205764
aLLM4TS,aLLM4TS,A,kNN-2,Full Finetune,HAR,RW-Waist,0.01,accuracy,0.2743055555555555
aLLM4TS,aLLM4TS,A,kNN-3,Full Finetune,HAR,RW-Waist,0.01,accuracy,0.2743055555555555
aLLM4TS,aLLM4TS,A,kNN-5,Full Finetune,HAR,RW-Waist,0.01,accuracy,0.2750771604938271
aLLM4TS,aLLM4TS,A,kNN-2,Full Finetune,HAR,RW-Waist,0.01,accuracy,0.2862654320987654
aLLM4TS,aLLM4TS,A,kNN-3,Full Finetune,HAR,RW-Waist,0.01,accuracy,0.2957818930041152
aLLM4TS,aLLM4TS,A,kNN-5,Full Finetune,HAR,RW-Waist,0.01,accuracy,0.2987397119341564
aLLM4TS,aLLM4TS,A,kNN-2,Partial Freeze,HAR,RW-Waist,0.01,accuracy,0.24729938271604937
aLLM4TS,aLLM4TS,A,kNN-3,Partial Freeze,HAR,RW-Waist,0.01,accuracy,0.2542438271604938
aLLM4TS,aLLM4TS,A,kNN-5,Partial Freeze,HAR,RW-Waist,0.01,accuracy,0.25681584362139914
aLLM4TS,aLLM4TS,A,kNN-2,Partial Freeze,HAR,RW-Waist,0.01,accuracy,0.2635030864197531
aLLM4TS,aLLM4TS,A,kNN-3,Partial Freeze,HAR,RW-Waist,0.01,accuracy,0.26903292181069954
aLLM4TS,aLLM4TS,A,kNN-5,Partial Freeze,HAR,RW-Waist,0.01,accuracy,0.2712191358024691
aLLM4TS,aLLM4TS,A,kNN-2,Freeze,HAR,RW-Waist,0.01,accuracy,0.2157921810699588
aLLM4TS,aLLM4TS,A,kNN-3,Freeze,HAR,RW-Waist,0.01,accuracy,0.22157921810699585
aLLM4TS,aLLM4TS,A,kNN-5,Freeze,HAR,RW-Waist,0.01,accuracy,0.2276234567901234
aLLM4TS,aLLM4TS,A,kNN-2,Freeze,HAR,RW-Waist,0.01,accuracy,0.23366769547325097
aLLM4TS,aLLM4TS,A,kNN-3,Freeze,HAR,RW-Waist,0.01,accuracy,0.23263888888888887
aLLM4TS,aLLM4TS,A,kNN-5,Freeze,HAR,RW-Waist,0.01,accuracy,0.23456790123456783
aLLM4TS,aLLM4TS,A,kNN-2,Full Finetune,HAR,RW-Waist,0.5,accuracy,0.76195987654321
aLLM4TS,aLLM4TS,A,kNN-3,Full Finetune,HAR,RW-Waist,0.5,accuracy,0.768261316872428
aLLM4TS,aLLM4TS,A,kNN-5,Full Finetune,HAR,RW-Waist,0.5,accuracy,0.772119341563786
aLLM4TS,aLLM4TS,A,kNN-2,Full Finetune,HAR,RW-Waist,0.5,accuracy,0.7646604938271605
aLLM4TS,aLLM4TS,A,kNN-3,Full Finetune,HAR,RW-Waist,0.5,accuracy,0.772633744855967
aLLM4TS,aLLM4TS,A,kNN-5,Full Finetune,HAR,RW-Waist,0.5,accuracy,0.7798353909465021
aLLM4TS,aLLM4TS,A,kNN-2,Partial Freeze,HAR,RW-Waist,0.5,accuracy,0.7551440329218106
aLLM4TS,aLLM4TS,A,kNN-3,Partial Freeze,HAR,RW-Waist,0.5,accuracy,0.768261316872428
aLLM4TS,aLLM4TS,A,kNN-5,Partial Freeze,HAR,RW-Waist,0.5,accuracy,0.7754629629629631
aLLM4TS,aLLM4TS,A,kNN-2,Partial Freeze,HAR,RW-Waist,0.5,accuracy,0.7776491769547326
aLLM4TS,aLLM4TS,A,kNN-3,Partial Freeze,HAR,RW-Waist,0.5,accuracy,0.7793209876543209
aLLM4TS,aLLM4TS,A,kNN-5,Partial Freeze,HAR,RW-Waist,0.5,accuracy,0.7838220164609053
aLLM4TS,aLLM4TS,A,kNN-2,Freeze,HAR,RW-Waist,0.5,accuracy,0.5087448559670781
aLLM4TS,aLLM4TS,A,kNN-3,Freeze,HAR,RW-Waist,0.5,accuracy,0.5343364197530864
aLLM4TS,aLLM4TS,A,kNN-5,Freeze,HAR,RW-Waist,0.5,accuracy,0.5518261316872428
aLLM4TS,aLLM4TS,A,kNN-2,Freeze,HAR,RW-Waist,0.5,accuracy,0.5114454732510287
aLLM4TS,aLLM4TS,A,kNN-3,Freeze,HAR,RW-Waist,0.5,accuracy,0.5280349794238683
aLLM4TS,aLLM4TS,A,kNN-5,Freeze,HAR,RW-Waist,0.5,accuracy,0.5465534979423868
aLLM4TS,aLLM4TS,AD,kNN-2,Full Finetune,HAR,UCI,1.0,accuracy,0.8676328502415459
aLLM4TS,aLLM4TS,AD,kNN-3,Full Finetune,HAR,UCI,1.0,accuracy,0.8724637681159421
aLLM4TS,aLLM4TS,AD,kNN-5,Full Finetune,HAR,UCI,1.0,accuracy,0.8801932367149758
aLLM4TS,aLLM4TS,AD,kNN-2,Full Finetune,HAR,UCI,1.0,accuracy,0.8628019323671497
aLLM4TS,aLLM4TS,AD,kNN-3,Full Finetune,HAR,UCI,1.0,accuracy,0.8705314009661835
aLLM4TS,aLLM4TS,AD,kNN-5,Full Finetune,HAR,UCI,1.0,accuracy,0.8724637681159421
aLLM4TS,aLLM4TS,AD,kNN-2,Partial Freeze,HAR,UCI,1.0,accuracy,0.8425120772946859
aLLM4TS,aLLM4TS,AD,kNN-3,Partial Freeze,HAR,UCI,1.0,accuracy,0.8594202898550725
aLLM4TS,aLLM4TS,AD,kNN-5,Partial Freeze,HAR,UCI,1.0,accuracy,0.8570048309178744
aLLM4TS,aLLM4TS,AD,kNN-2,Partial Freeze,HAR,UCI,1.0,accuracy,0.8468599033816425
aLLM4TS,aLLM4TS,AD,kNN-3,Partial Freeze,HAR,UCI,1.0,accuracy,0.8613526570048308
aLLM4TS,aLLM4TS,AD,kNN-5,Partial Freeze,HAR,UCI,1.0,accuracy,0.8642512077294686
aLLM4TS,aLLM4TS,AD,kNN-2,Freeze,HAR,UCI,1.0,accuracy,0.6111111111111112
aLLM4TS,aLLM4TS,AD,kNN-3,Freeze,HAR,UCI,1.0,accuracy,0.6594202898550724
aLLM4TS,aLLM4TS,AD,kNN-5,Freeze,HAR,UCI,1.0,accuracy,0.6734299516908213
aLLM4TS,aLLM4TS,AD,kNN-2,Freeze,HAR,UCI,1.0,accuracy,0.5304347826086957
aLLM4TS,aLLM4TS,AD,kNN-3,Freeze,HAR,UCI,1.0,accuracy,0.5898550724637682
aLLM4TS,aLLM4TS,AD,kNN-5,Freeze,HAR,UCI,1.0,accuracy,0.5835748792270531
aLLM4TS,aLLM4TS,AD,kNN-2,Full Finetune,HAR,UCI,0.1,accuracy,0.5043478260869565
aLLM4TS,aLLM4TS,AD,kNN-3,Full Finetune,HAR,UCI,0.1,accuracy,0.5270531400966183
aLLM4TS,aLLM4TS,AD,kNN-5,Full Finetune,HAR,UCI,0.1,accuracy,0.5420289855072464
aLLM4TS,aLLM4TS,AD,kNN-2,Full Finetune,HAR,UCI,0.1,accuracy,0.49275362318840576
aLLM4TS,aLLM4TS,AD,kNN-3,Full Finetune,HAR,UCI,0.1,accuracy,0.5125603864734299
aLLM4TS,aLLM4TS,AD,kNN-5,Full Finetune,HAR,UCI,0.1,accuracy,0.5217391304347826
aLLM4TS,aLLM4TS,AD,kNN-2,Partial Freeze,HAR,UCI,0.1,accuracy,0.41980676328502414
aLLM4TS,aLLM4TS,AD,kNN-3,Partial Freeze,HAR,UCI,0.1,accuracy,0.4536231884057971
aLLM4TS,aLLM4TS,AD,kNN-5,Partial Freeze,HAR,UCI,0.1,accuracy,0.46425120772946854
aLLM4TS,aLLM4TS,AD,kNN-2,Partial Freeze,HAR,UCI,0.1,accuracy,0.4468599033816425
aLLM4TS,aLLM4TS,AD,kNN-3,Partial Freeze,HAR,UCI,0.1,accuracy,0.4792270531400966
aLLM4TS,aLLM4TS,AD,kNN-5,Partial Freeze,HAR,UCI,0.1,accuracy,0.4714975845410628
aLLM4TS,aLLM4TS,AD,kNN-2,Freeze,HAR,UCI,0.1,accuracy,0.33236714975845405
aLLM4TS,aLLM4TS,AD,kNN-3,Freeze,HAR,UCI,0.1,accuracy,0.3570048309178744
aLLM4TS,aLLM4TS,AD,kNN-5,Freeze,HAR,UCI,0.1,accuracy,0.3695652173913044
aLLM4TS,aLLM4TS,AD,kNN-2,Freeze,HAR,UCI,0.1,accuracy,0.27101449275362316
aLLM4TS,aLLM4TS,AD,kNN-3,Freeze,HAR,UCI,0.1,accuracy,0.2782608695652174
aLLM4TS,aLLM4TS,AD,kNN-5,Freeze,HAR,UCI,0.1,accuracy,0.27971014492753615
aLLM4TS,aLLM4TS,AD,kNN-2,Full Finetune,HAR,UCI,0.01,accuracy,0.2797101449275362
aLLM4TS,aLLM4TS,AD,kNN-3,Full Finetune,HAR,UCI,0.01,accuracy,0.27101449275362316
aLLM4TS,aLLM4TS,AD,kNN-5,Full Finetune,HAR,UCI,0.01,accuracy,0.26714975845410627
aLLM4TS,aLLM4TS,AD,kNN-2,Full Finetune,HAR,UCI,0.01,accuracy,0.2555555555555556
aLLM4TS,aLLM4TS,AD,kNN-3,Full Finetune,HAR,UCI,0.01,accuracy,0.257487922705314
aLLM4TS,aLLM4TS,AD,kNN-5,Full Finetune,HAR,UCI,0.01,accuracy,0.2565217391304347
aLLM4TS,aLLM4TS,AD,kNN-2,Partial Freeze,HAR,UCI,0.01,accuracy,0.2797101449275362
aLLM4TS,aLLM4TS,AD,kNN-3,Partial Freeze,HAR,UCI,0.01,accuracy,0.27101449275362316
aLLM4TS,aLLM4TS,AD,kNN-5,Partial Freeze,HAR,UCI,0.01,accuracy,0.26714975845410627
aLLM4TS,aLLM4TS,AD,kNN-2,Partial Freeze,HAR,UCI,0.01,accuracy,0.2555555555555556
aLLM4TS,aLLM4TS,AD,kNN-3,Partial Freeze,HAR,UCI,0.01,accuracy,0.257487922705314
aLLM4TS,aLLM4TS,AD,kNN-5,Partial Freeze,HAR,UCI,0.01,accuracy,0.2565217391304347
aLLM4TS,aLLM4TS,AD,kNN-2,Freeze,HAR,UCI,0.01,accuracy,0.2516908212560386
aLLM4TS,aLLM4TS,AD,kNN-3,Freeze,HAR,UCI,0.01,accuracy,0.24879227053140096
aLLM4TS,aLLM4TS,AD,kNN-5,Freeze,HAR,UCI,0.01,accuracy,0.2608695652173913
aLLM4TS,aLLM4TS,AD,kNN-2,Freeze,HAR,UCI,0.01,accuracy,0.2202898550724637
aLLM4TS,aLLM4TS,AD,kNN-3,Freeze,HAR,UCI,0.01,accuracy,0.22028985507246376
aLLM4TS,aLLM4TS,AD,kNN-5,Freeze,HAR,UCI,0.01,accuracy,0.22125603864734292
aLLM4TS,aLLM4TS,AD,kNN-2,Full Finetune,HAR,UCI,0.5,accuracy,0.7367149758454105
aLLM4TS,aLLM4TS,AD,kNN-3,Full Finetune,HAR,UCI,0.5,accuracy,0.7560386473429951
aLLM4TS,aLLM4TS,AD,kNN-5,Full Finetune,HAR,UCI,0.5,accuracy,0.7594202898550725
aLLM4TS,aLLM4TS,AD,kNN-2,Full Finetune,HAR,UCI,0.5,accuracy,0.7159420289855071
aLLM4TS,aLLM4TS,AD,kNN-3,Full Finetune,HAR,UCI,0.5,accuracy,0.746376811594203
aLLM4TS,aLLM4TS,AD,kNN-5,Full Finetune,HAR,UCI,0.5,accuracy,0.7521739130434782
aLLM4TS,aLLM4TS,AD,kNN-2,Partial Freeze,HAR,UCI,0.5,accuracy,0.7893719806763285
aLLM4TS,aLLM4TS,AD,kNN-3,Partial Freeze,HAR,UCI,0.5,accuracy,0.8178743961352657
aLLM4TS,aLLM4TS,AD,kNN-5,Partial Freeze,HAR,UCI,0.5,accuracy,0.8227053140096618
aLLM4TS,aLLM4TS,AD,kNN-2,Partial Freeze,HAR,UCI,0.5,accuracy,0.7009661835748792
aLLM4TS,aLLM4TS,AD,kNN-3,Partial Freeze,HAR,UCI,0.5,accuracy,0.7314009661835748
aLLM4TS,aLLM4TS,AD,kNN-5,Partial Freeze,HAR,UCI,0.5,accuracy,0.7188405797101449
aLLM4TS,aLLM4TS,AD,kNN-2,Freeze,HAR,UCI,0.5,accuracy,0.5526570048309178
aLLM4TS,aLLM4TS,AD,kNN-3,Freeze,HAR,UCI,0.5,accuracy,0.5801932367149759
aLLM4TS,aLLM4TS,AD,kNN-5,Freeze,HAR,UCI,0.5,accuracy,0.5864734299516908
aLLM4TS,aLLM4TS,AD,kNN-2,Freeze,HAR,UCI,0.5,accuracy,0.4550724637681159
aLLM4TS,aLLM4TS,AD,kNN-3,Freeze,HAR,UCI,0.5,accuracy,0.49275362318840576
aLLM4TS,aLLM4TS,AD,kNN-5,Freeze,HAR,UCI,0.5,accuracy,0.49227053140096616
aLLM4TS,aLLM4TS,AE,kNN-2,Full Finetune,HAR,UCI,1.0,accuracy,0.8690821256038648
aLLM4TS,aLLM4TS,AE,kNN-3,Full Finetune,HAR,UCI,1.0,accuracy,0.8652173913043478
aLLM4TS,aLLM4TS,AE,kNN-5,Full Finetune,HAR,UCI,1.0,accuracy,0.870048309178744
aLLM4TS,aLLM4TS,AE,kNN-2,Full Finetune,HAR,UCI,1.0,accuracy,0.851207729468599
aLLM4TS,aLLM4TS,AE,kNN-3,Full Finetune,HAR,UCI,1.0,accuracy,0.8690821256038648
aLLM4TS,aLLM4TS,AE,kNN-5,Full Finetune,HAR,UCI,1.0,accuracy,0.8724637681159421
aLLM4TS,aLLM4TS,AE,kNN-2,Partial Freeze,HAR,UCI,1.0,accuracy,0.8570048309178745
aLLM4TS,aLLM4TS,AE,kNN-3,Partial Freeze,HAR,UCI,1.0,accuracy,0.8657004830917874
aLLM4TS,aLLM4TS,AE,kNN-5,Partial Freeze,HAR,UCI,1.0,accuracy,0.8657004830917874
aLLM4TS,aLLM4TS,AE,kNN-2,Partial Freeze,HAR,UCI,1.0,accuracy,0.8574879227053139
aLLM4TS,aLLM4TS,AE,kNN-3,Partial Freeze,HAR,UCI,1.0,accuracy,0.8705314009661835
aLLM4TS,aLLM4TS,AE,kNN-5,Partial Freeze,HAR,UCI,1.0,accuracy,0.8705314009661835
aLLM4TS,aLLM4TS,AE,kNN-2,Freeze,HAR,UCI,1.0,accuracy,0.6338164251207729
aLLM4TS,aLLM4TS,AE,kNN-3,Freeze,HAR,UCI,1.0,accuracy,0.6739130434782608
aLLM4TS,aLLM4TS,AE,kNN-5,Freeze,HAR,UCI,1.0,accuracy,0.6932367149758454
aLLM4TS,aLLM4TS,AE,kNN-2,Freeze,HAR,UCI,1.0,accuracy,0.6048309178743961
aLLM4TS,aLLM4TS,AE,kNN-3,Freeze,HAR,UCI,1.0,accuracy,0.6405797101449275
aLLM4TS,aLLM4TS,AE,kNN-5,Freeze,HAR,UCI,1.0,accuracy,0.657487922705314
aLLM4TS,aLLM4TS,AE,kNN-2,Full Finetune,HAR,UCI,0.1,accuracy,0.2859903381642512
aLLM4TS,aLLM4TS,AE,kNN-3,Full Finetune,HAR,UCI,0.1,accuracy,0.29371980676328496
aLLM4TS,aLLM4TS,AE,kNN-5,Full Finetune,HAR,UCI,0.1,accuracy,0.29371980676328496
aLLM4TS,aLLM4TS,AE,kNN-2,Full Finetune,HAR,UCI,0.1,accuracy,0.4729468599033817
aLLM4TS,aLLM4TS,AE,kNN-3,Full Finetune,HAR,UCI,0.1,accuracy,0.4985507246376812
aLLM4TS,aLLM4TS,AE,kNN-5,Full Finetune,HAR,UCI,0.1,accuracy,0.5038647342995168
aLLM4TS,aLLM4TS,AE,kNN-2,Partial Freeze,HAR,UCI,0.1,accuracy,0.4710144927536232
aLLM4TS,aLLM4TS,AE,kNN-3,Partial Freeze,HAR,UCI,0.1,accuracy,0.48937198067632853
aLLM4TS,aLLM4TS,AE,kNN-5,Partial Freeze,HAR,UCI,0.1,accuracy,0.48937198067632853
aLLM4TS,aLLM4TS,AE,kNN-2,Partial Freeze,HAR,UCI,0.1,accuracy,0.40096618357487923
aLLM4TS,aLLM4TS,AE,kNN-3,Partial Freeze,HAR,UCI,0.1,accuracy,0.4222222222222222
aLLM4TS,aLLM4TS,AE,kNN-5,Partial Freeze,HAR,UCI,0.1,accuracy,0.43719806763285024
aLLM4TS,aLLM4TS,AE,kNN-2,Freeze,HAR,UCI,0.1,accuracy,0.3164251207729469
aLLM4TS,aLLM4TS,AE,kNN-3,Freeze,HAR,UCI,0.1,accuracy,0.3454106280193236
aLLM4TS,aLLM4TS,AE,kNN-5,Freeze,HAR,UCI,0.1,accuracy,0.3584541062801932
aLLM4TS,aLLM4TS,AE,kNN-2,Freeze,HAR,UCI,0.1,accuracy,0.29371980676328496
aLLM4TS,aLLM4TS,AE,kNN-3,Freeze,HAR,UCI,0.1,accuracy,0.2942028985507246
aLLM4TS,aLLM4TS,AE,kNN-5,Freeze,HAR,UCI,0.1,accuracy,0.3053140096618357
aLLM4TS,aLLM4TS,AE,kNN-2,Full Finetune,HAR,UCI,0.01,accuracy,0.24009661835748788
aLLM4TS,aLLM4TS,AE,kNN-3,Full Finetune,HAR,UCI,0.01,accuracy,0.23816425120772947
aLLM4TS,aLLM4TS,AE,kNN-5,Full Finetune,HAR,UCI,0.01,accuracy,0.22367149758454105
aLLM4TS,aLLM4TS,AE,kNN-2,Full Finetune,HAR,UCI,0.01,accuracy,0.2410628019323671
aLLM4TS,aLLM4TS,AE,kNN-3,Full Finetune,HAR,UCI,0.01,accuracy,0.24009661835748786
aLLM4TS,aLLM4TS,AE,kNN-5,Full Finetune,HAR,UCI,0.01,accuracy,0.2439613526570048
aLLM4TS,aLLM4TS,AE,kNN-2,Partial Freeze,HAR,UCI,0.01,accuracy,0.24009661835748788
aLLM4TS,aLLM4TS,AE,kNN-3,Partial Freeze,HAR,UCI,0.01,accuracy,0.23816425120772947
aLLM4TS,aLLM4TS,AE,kNN-5,Partial Freeze,HAR,UCI,0.01,accuracy,0.22367149758454105
aLLM4TS,aLLM4TS,AE,kNN-2,Partial Freeze,HAR,UCI,0.01,accuracy,0.2410628019323671
aLLM4TS,aLLM4TS,AE,kNN-3,Partial Freeze,HAR,UCI,0.01,accuracy,0.24009661835748786
aLLM4TS,aLLM4TS,AE,kNN-5,Partial Freeze,HAR,UCI,0.01,accuracy,0.2439613526570048
aLLM4TS,aLLM4TS,AE,kNN-2,Freeze,HAR,UCI,0.01,accuracy,0.24396135265700472
aLLM4TS,aLLM4TS,AE,kNN-3,Freeze,HAR,UCI,0.01,accuracy,0.21787439613526569
aLLM4TS,aLLM4TS,AE,kNN-5,Freeze,HAR,UCI,0.01,accuracy,0.22463768115942026
aLLM4TS,aLLM4TS,AE,kNN-2,Freeze,HAR,UCI,0.01,accuracy,0.2381642512077294
aLLM4TS,aLLM4TS,AE,kNN-3,Freeze,HAR,UCI,0.01,accuracy,0.22415458937198066
aLLM4TS,aLLM4TS,AE,kNN-5,Freeze,HAR,UCI,0.01,accuracy,0.22222222222222218
aLLM4TS,aLLM4TS,AE,kNN-2,Full Finetune,HAR,UCI,0.5,accuracy,0.7743961352657004
aLLM4TS,aLLM4TS,AE,kNN-3,Full Finetune,HAR,UCI,0.5,accuracy,0.7971014492753623
aLLM4TS,aLLM4TS,AE,kNN-5,Full Finetune,HAR,UCI,0.5,accuracy,0.803864734299517
aLLM4TS,aLLM4TS,AE,kNN-2,Full Finetune,HAR,UCI,0.5,accuracy,0.7067632850241545
aLLM4TS,aLLM4TS,AE,kNN-3,Full Finetune,HAR,UCI,0.5,accuracy,0.7396135265700483
aLLM4TS,aLLM4TS,AE,kNN-5,Full Finetune,HAR,UCI,0.5,accuracy,0.7415458937198066
aLLM4TS,aLLM4TS,AE,kNN-2,Partial Freeze,HAR,UCI,0.5,accuracy,0.7294685990338164
aLLM4TS,aLLM4TS,AE,kNN-3,Partial Freeze,HAR,UCI,0.5,accuracy,0.7579710144927536
aLLM4TS,aLLM4TS,AE,kNN-5,Partial Freeze,HAR,UCI,0.5,accuracy,0.7555555555555555
aLLM4TS,aLLM4TS,AE,kNN-2,Partial Freeze,HAR,UCI,0.5,accuracy,0.6565217391304348
aLLM4TS,aLLM4TS,AE,kNN-3,Partial Freeze,HAR,UCI,0.5,accuracy,0.7028985507246377
aLLM4TS,aLLM4TS,AE,kNN-5,Partial Freeze,HAR,UCI,0.5,accuracy,0.697584541062802
aLLM4TS,aLLM4TS,AE,kNN-2,Freeze,HAR,UCI,0.5,accuracy,0.5584541062801932
aLLM4TS,aLLM4TS,AE,kNN-3,Freeze,HAR,UCI,0.5,accuracy,0.5990338164251208
aLLM4TS,aLLM4TS,AE,kNN-5,Freeze,HAR,UCI,0.5,accuracy,0.6217391304347826
aLLM4TS,aLLM4TS,AE,kNN-2,Freeze,HAR,UCI,0.5,accuracy,0.41884057971014493
aLLM4TS,aLLM4TS,AE,kNN-3,Freeze,HAR,UCI,0.5,accuracy,0.4676328502415459
aLLM4TS,aLLM4TS,AE,kNN-5,Freeze,HAR,UCI,0.5,accuracy,0.4734299516908213
aLLM4TS,aLLM4TS,A,kNN-2,Full Finetune,HAR,UCI,1.0,accuracy,0.8516908212560387
aLLM4TS,aLLM4TS,A,kNN-3,Full Finetune,HAR,UCI,1.0,accuracy,0.8565217391304348
aLLM4TS,aLLM4TS,A,kNN-5,Full Finetune,HAR,UCI,1.0,accuracy,0.8589371980676329
aLLM4TS,aLLM4TS,A,kNN-2,Full Finetune,HAR,UCI,1.0,accuracy,0.8845410628019325
aLLM4TS,aLLM4TS,A,kNN-3,Full Finetune,HAR,UCI,1.0,accuracy,0.8879227053140096
aLLM4TS,aLLM4TS,A,kNN-5,Full Finetune,HAR,UCI,1.0,accuracy,0.8879227053140096
aLLM4TS,aLLM4TS,A,kNN-2,Partial Freeze,HAR,UCI,1.0,accuracy,0.8676328502415459
aLLM4TS,aLLM4TS,A,kNN-3,Partial Freeze,HAR,UCI,1.0,accuracy,0.8768115942028986
aLLM4TS,aLLM4TS,A,kNN-5,Partial Freeze,HAR,UCI,1.0,accuracy,0.8835748792270531
aLLM4TS,aLLM4TS,A,kNN-2,Partial Freeze,HAR,UCI,1.0,accuracy,0.8584541062801933
aLLM4TS,aLLM4TS,A,kNN-3,Partial Freeze,HAR,UCI,1.0,accuracy,0.8748792270531401
aLLM4TS,aLLM4TS,A,kNN-5,Partial Freeze,HAR,UCI,1.0,accuracy,0.8743961352657005
aLLM4TS,aLLM4TS,A,kNN-2,Freeze,HAR,UCI,1.0,accuracy,0.6342995169082125
aLLM4TS,aLLM4TS,A,kNN-3,Freeze,HAR,UCI,1.0,accuracy,0.6623188405797101
aLLM4TS,aLLM4TS,A,kNN-5,Freeze,HAR,UCI,1.0,accuracy,0.6743961352657005
aLLM4TS,aLLM4TS,A,kNN-2,Freeze,HAR,UCI,1.0,accuracy,0.6304347826086957
aLLM4TS,aLLM4TS,A,kNN-3,Freeze,HAR,UCI,1.0,accuracy,0.6371980676328501
aLLM4TS,aLLM4TS,A,kNN-5,Freeze,HAR,UCI,1.0,accuracy,0.655072463768116
aLLM4TS,aLLM4TS,A,kNN-2,Full Finetune,HAR,UCI,0.1,accuracy,0.41642512077294686
aLLM4TS,aLLM4TS,A,kNN-3,Full Finetune,HAR,UCI,0.1,accuracy,0.42560386473429945
aLLM4TS,aLLM4TS,A,kNN-5,Full Finetune,HAR,UCI,0.1,accuracy,0.42077294685990335
aLLM4TS,aLLM4TS,A,kNN-2,Full Finetune,HAR,UCI,0.1,accuracy,0.47681159420289854
aLLM4TS,aLLM4TS,A,kNN-3,Full Finetune,HAR,UCI,0.1,accuracy,0.5038647342995168
aLLM4TS,aLLM4TS,A,kNN-5,Full Finetune,HAR,UCI,0.1,accuracy,0.5082125603864734
aLLM4TS,aLLM4TS,A,kNN-2,Partial Freeze,HAR,UCI,0.1,accuracy,0.44444444444444436
aLLM4TS,aLLM4TS,A,kNN-3,Partial Freeze,HAR,UCI,0.1,accuracy,0.46859903381642515
aLLM4TS,aLLM4TS,A,kNN-5,Partial Freeze,HAR,UCI,0.1,accuracy,0.4487922705314009
aLLM4TS,aLLM4TS,A,kNN-2,Partial Freeze,HAR,UCI,0.1,accuracy,0.4763285024154589
aLLM4TS,aLLM4TS,A,kNN-3,Partial Freeze,HAR,UCI,0.1,accuracy,0.4917874396135265
aLLM4TS,aLLM4TS,A,kNN-5,Partial Freeze,HAR,UCI,0.1,accuracy,0.4859903381642512
aLLM4TS,aLLM4TS,A,kNN-2,Freeze,HAR,UCI,0.1,accuracy,0.30483091787439615
aLLM4TS,aLLM4TS,A,kNN-3,Freeze,HAR,UCI,0.1,accuracy,0.323671497584541
aLLM4TS,aLLM4TS,A,kNN-5,Freeze,HAR,UCI,0.1,accuracy,0.33140096618357484
aLLM4TS,aLLM4TS,A,kNN-2,Freeze,HAR,UCI,0.1,accuracy,0.3314009661835749
aLLM4TS,aLLM4TS,A,kNN-3,Freeze,HAR,UCI,0.1,accuracy,0.3560386473429951
aLLM4TS,aLLM4TS,A,kNN-5,Freeze,HAR,UCI,0.1,accuracy,0.33816425120772947
aLLM4TS,aLLM4TS,A,kNN-2,Full Finetune,HAR,UCI,0.01,accuracy,0.2995169082125604
aLLM4TS,aLLM4TS,A,kNN-3,Full Finetune,HAR,UCI,0.01,accuracy,0.3014492753623188
aLLM4TS,aLLM4TS,A,kNN-5,Full Finetune,HAR,UCI,0.01,accuracy,0.293719806763285
aLLM4TS,aLLM4TS,A,kNN-2,Full Finetune,HAR,UCI,0.01,accuracy,0.27004830917874395
aLLM4TS,aLLM4TS,A,kNN-3,Full Finetune,HAR,UCI,0.01,accuracy,0.2826086956521739
aLLM4TS,aLLM4TS,A,kNN-5,Full Finetune,HAR,UCI,0.01,accuracy,0.2623188405797101
aLLM4TS,aLLM4TS,A,kNN-2,Partial Freeze,HAR,UCI,0.01,accuracy,0.2995169082125604
aLLM4TS,aLLM4TS,A,kNN-3,Partial Freeze,HAR,UCI,0.01,accuracy,0.3014492753623188
aLLM4TS,aLLM4TS,A,kNN-5,Partial Freeze,HAR,UCI,0.01,accuracy,0.293719806763285
aLLM4TS,aLLM4TS,A,kNN-2,Partial Freeze,HAR,UCI,0.01,accuracy,0.27004830917874395
aLLM4TS,aLLM4TS,A,kNN-3,Partial Freeze,HAR,UCI,0.01,accuracy,0.2826086956521739
aLLM4TS,aLLM4TS,A,kNN-5,Partial Freeze,HAR,UCI,0.01,accuracy,0.2623188405797101
aLLM4TS,aLLM4TS,A,kNN-2,Freeze,HAR,UCI,0.01,accuracy,0.2265700483091787
aLLM4TS,aLLM4TS,A,kNN-3,Freeze,HAR,UCI,0.01,accuracy,0.2154589371980676
aLLM4TS,aLLM4TS,A,kNN-5,Freeze,HAR,UCI,0.01,accuracy,0.21449275362318834
aLLM4TS,aLLM4TS,A,kNN-2,Freeze,HAR,UCI,0.01,accuracy,0.22608695652173907
aLLM4TS,aLLM4TS,A,kNN-3,Freeze,HAR,UCI,0.01,accuracy,0.22318840579710142
aLLM4TS,aLLM4TS,A,kNN-5,Freeze,HAR,UCI,0.01,accuracy,0.21787439613526569
aLLM4TS,aLLM4TS,A,kNN-2,Full Finetune,HAR,UCI,0.5,accuracy,0.7995169082125604
aLLM4TS,aLLM4TS,A,kNN-3,Full Finetune,HAR,UCI,0.5,accuracy,0.8009661835748793
